Pre,Actual
0.1284,0.14053
0.1554,0.14
0.1381,0.13947
0.1459,0.13895
0.1367,0.13842
0.1282,0.13789
0.1581,0.13737
0.1073,0.13684
0.1382,0.13632
0.1035,0.13579
0.131,0.13526
0.1118,0.13474
0.153,0.13421
0.1208,0.13368
0.1459,0.13316
0.1489,0.13263
0.092,0.13211
0.1281,0.13158
0.1203,0.13105
0.0993,0.13053
0.1437,0.13
0.1483,0.12947
0.0731,0.12895
0.1338,0.12842
0.1231,0.12789
0.0917,0.12737
0.1229,0.12684
0.1411,0.12632
0.1313,0.12579
0.1203,0.12526
0.1318,0.12474
0.128,0.12421
0.0993,0.12368
0.1074,0.12316
0.1309,0.12263
0.0948,0.12211
0.1107,0.12158
0.0846,0.12105
0.1151,0.12053
0.1146,0.12
0.1385,0.11947
0.105,0.11895
0.1078,0.11842
0.0527,0.11789
0.1264,0.11737
0.1059,0.11684
0.1614,0.11632
0.0898,0.11579
0.1121,0.11526
0.1109,0.11474
0.1075,0.11421
0.0937,0.11368
0.1202,0.11316
0.0758,0.11263
0.0914,0.11211
0.0945,0.11158
0.1312,0.11105
0.0503,0.11053
0.1079,0.11
0.1294,0.10947
0.0989,0.10895
0.0665,0.10842
0.1062,0.10789
0.0958,0.10737
0.1206,0.10684
0.0889,0.10632
0.0946,0.10579
0.0727,0.10526
0.0926,0.10474
0.1017,0.10421
0.056,0.10368
0.1017,0.10316
0.0937,0.10263
0.1095,0.10211
0.0929,0.10158
0.0688,0.10105
0.1097,0.10053
0.0984,0.1
0.0999,0.09947
0.1026,0.09895
0.1021,0.09842
0.1099,0.09789
0.092,0.09737
0.1098,0.09684
0.1003,0.09632
0.1152,0.09579
0.0831,0.09526
0.1091,0.09474
0.0634,0.09421
0.076,0.09368
0.0926,0.09316
0.0702,0.09263
0.1058,0.09211
0.0636,0.09158
0.0909,0.09105
0.0991,0.09053
0.0526,0.09
0.0844,0.08947
0.0887,0.08895
0.0818,0.08842
0.0538,0.08789
0.0991,0.08737
0.0561,0.08684
0.1009,0.08632
0.0734,0.08579
0.1002,0.08526
0.1104,0.08474
0.0956,0.08421
0.0946,0.08368
0.0908,0.08316
0.07,0.08263
0.0702,0.08211
0.1066,0.08158
0.0822,0.08105
0.0731,0.08053
0.106,0.08
0.1135,0.07947
0.0811,0.07895
0.0695,0.07842
0.0944,0.07789
0.0896,0.07737
0.0768,0.07684
0.0718,0.07632
0.0966,0.07579
0.1029,0.07526
0.116,0.07474
0.1333,0.07421
0.0956,0.07368
0.0896,0.07316
0.1063,0.07263
0.127,0.07211
0.1032,0.07158
0.1166,0.07105
0.1073,0.07053
0.1266,0.07
0.1022,0.06947
0.072,0.06895
0.0814,0.06842
0.0662,0.06789
0.1021,0.06737
0.0704,0.06684
0.0922,0.06632
0.1068,0.06579
0.0932,0.06526
0.0333,0.06474
0.0769,0.06421
0.0788,0.06368
0.0713,0.06316
0.0486,0.06263
0.0929,0.06211
0.0791,0.06158
0.043,0.06105
0.0668,0.06053
0.0521,0.06
0.058,0.05947
0.033,0.05895
0.0352,0.05842
0.0304,0.05789
0.0277,0.05737
0.0321,0.05684
0.0334,0.05632
0.0255,0.05579
0.033,0.05526
0.0291,0.05474
0.0352,0.05421
0.0266,0.05368
0.032,0.05316
0.0346,0.05263
0.0321,0.05211
0.0271,0.05158
0.0333,0.05105
0.034,0.05053
0.0328,0.05
0.0349,0.04947
0.03,0.04895
0.0283,0.04842
0.0301,0.04789
0.0335,0.04737
0.0325,0.04684
0.0327,0.04632
0.0291,0.04579
0.0315,0.04526
0.0327,0.04474
0.0364,0.04421
0.0312,0.04368
0.0299,0.04316
0.0342,0.04263
0.0338,0.04211
0.0366,0.04158
0.0299,0.04105
0.0257,0.04053
0.0289,0.04
0.035,0.03947
0.0342,0.03895
0.03,0.03842
0.0294,0.03789
0.0181,0.03737
0.0147,0.03684
0.0202,0.03632
0.0228,0.03579
0.0276,0.03526
0.0154,0.03474
-0.0061,0.03421
-0.013,0.03368
0.0016,0.03316
0.0188,0.03263
0.0006,0.03211
-0.0158,0.03158
0.0023,0.03105
0.0096,0.03053
0.0164,0.03
0.0183,0.02947
0.0129,0.02895
0.0041,0.02842
-0.014,0.02789
-0.0149,0.02737
-0.0099,0.02684
-0.0144,0.02632
-0.0154,0.02579
-0.0142,0.02526
-0.0137,0.02474
-0.0144,0.02421
-0.0154,0.02368
-0.013,0.02316
-0.0153,0.02263
-0.0093,0.02211
-0.0085,0.02158
-0.0102,0.02105
-0.0128,0.02053
-0.0087,0.02
-0.0102,0.01947
-0.0101,0.01895
-0.009,0.01842
-0.0087,0.01789
-0.0067,0.01737
-0.0075,0.01684
-0.0086,0.01632
-0.0061,0.01579
-0.0071,0.01526
-0.007,0.01474
-0.0051,0.01421
-0.0072,0.01368
-0.0062,0.01316
-0.0064,0.01263
-0.0068,0.01211
-0.0033,0.01158
-0.0029,0.01105
-0.0038,0.01053
-0.0033,0.01
-0.0027,0.00947
-0.0048,0.00895
-0.0031,0.00842
-0.0035,0.00789
-0.0062,0.00737
-0.0039,0.00684
-0.0041,0.00632
-0.0022,0.00579
-0.0068,0.00526
-0.0074,0.00474
-0.0088,0.00421
-0.0087,0.00368
-0.0095,0.00316
-0.0101,0.00263
-0.0061,0.00211
-0.007,0.00158
-0.0081,0.00105
-0.0078,0.00053
-0.0079,0.0
